spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
-0.06582348776415922,-0.538712542534867,-0.486670078692643,-0.32362615298704955,-0.15459825245461817,-0.04091803000327698,-0.0032753783768351974,2009-12-25 09:00:00,1.4373,0.0,1.0,0.4621171572600098,,,,,,
-0.06789718373602378,-0.537771567222341,-0.48646184546287813,-0.32035273341858594,-0.15542507961480712,-0.04163524816913554,-0.0032753783768351974,2009-12-25 10:00:00,1.4373,0.0,1.0,0.4621171572600098,,,,,,
-0.06980033860926874,-0.5368350539776702,-0.4862540558396292,-0.317201590150104,-0.15624501563613077,-0.042351342104189706,-0.0032753783768351974,2009-12-25 11:00:00,1.4373,0.0,1.0,0.4621171572600098,,,,,,
-0.07154117212785763,-0.5359016031378179,-0.48604585698796227,-0.3141559359298464,-0.15705811168939987,-0.043066312688865904,-0.0032753783768351974,2009-12-25 12:00:00,1.4373,0.0,1.0,0.4621171572600098,,,,,,
-0.07312905405664795,-0.5349703338099832,-0.4858367063056329,-0.311201322976869,-0.1578644143564436,-0.04378016009429909,-0.0032753783768351974,2009-12-25 13:00:00,1.4373,0.0,1.0,0.4621171572600098,,,,,,
-0.07456851009226445,-0.5340396470216076,-0.4856255844044556,-0.30832488829149735,-0.1586639618229975,-0.04449288313013593,-0.0032753783768351974,2009-12-25 14:00:00,1.4373,0.0,1.0,0.4621171572600098,,,,,,
-0.0758866661946178,-0.5331127451829814,-0.48541453299605186,-0.3055175226341896,-0.15945680769040338,-0.045204483274386614,-0.0032753783768351974,2009-12-25 15:00:00,1.4373,0.0,1.0,0.4621171572600098,,,,,,
-0.07709384634201737,-0.5321897956517423,-0.4852036753190099,-0.3027716852965078,-0.16024300608129888,-0.045914962165763344,-0.0032753783768351974,2009-12-25 16:00:00,1.4373,0.0,1.0,0.4621171572600098,,,,,,
-0.07820477629672162,-0.5312720548782748,-0.4849938331401666,-0.3000816724687603,-0.1610226170849363,-0.04662432252897053,-0.0032753783768351974,2009-12-25 17:00:00,1.4373,0.0,1.0,0.4621171572600098,,,,,,
-0.07922802028060666,-0.5303597666926678,-0.4847851754541991,-0.2974427942063205,-0.1617957015720081,-0.047332567302120515,-0.0032753783768351974,2009-12-25 18:00:00,1.4373,0.0,1.0,0.4621171572600098,,,,,,
-0.08015350945326201,-0.529449528570384,-0.48457555102306726,-0.29484946879059426,-0.16256230323582305,-0.04803969658722974,-0.0032753783768351974,2009-12-25 19:00:00,1.4373,0.0,1.0,0.4621171572600098,,,,,,
-0.08099080155973977,-0.5285418670866322,-0.4843653004683284,-0.2922972794705596,-0.16332246798218167,-0.04874571092130538,-0.0032753783768351974,2009-12-25 20:00:00,1.4373,0.0,1.0,0.4621171572600098,,,,,,
-0.0817573591654963,-0.5276390447845055,-0.4841558951871706,-0.2897836247328182,-0.16407625288153624,-0.049450612800625196,-0.0049437833519585805,2009-12-25 21:00:00,1.4373,0.0,1.0,0.4621171572600098,,,,,,
0.19003745638507427,-0.46866329080388247,-0.4487444830612772,-0.2610600626727396,-0.16454885859280183,-0.050108886756601,-0.0049437833519585805,2009-12-25 22:00:00,1.4397,0.0016684049751233831,1.0,0.4621171572600098,,,,,,
0.17302879448224281,-0.46794870907979635,-0.4485593837079573,-0.23700560339734245,-0.16501758669288877,-0.050766133186170924,-0.00428669170199289,2009-12-25 23:00:00,1.4397,0.0,1.0,0.4621171572600098,,,,,,
-0.06333339265152214,-0.5144230478411908,-0.476975555609899,-0.23816745834261338,-0.16570578122279223,-0.05145933574716093,-0.004886742245900549,2009-12-28 00:00:00,1.43775,-0.001355366938445901,1.0,0.4621171572600098,,,,,,
-0.2676170480512394,-0.5571232551587587,-0.5031722757141412,-0.25849141705439704,-0.16659434593064643,-0.052185584946942996,-0.008130267929746832,2009-12-28 01:00:00,1.43595,-0.001252740533391694,1.0,0.4621171572600098,,,,,,
0.06254042781268486,-0.4883804083784861,-0.46188191831429687,-0.24428682851397215,-0.1671547308404674,-0.0528575799294675,-0.006935638153131002,2009-12-28 02:00:00,1.43875,0.001948029975620436,1.0,0.4621171572600098,,,,,,
0.15059986134288011,-0.4670401191632061,-0.4492216094325281,-0.22294345626598308,-0.1676131188252138,-0.05351240142763431,-0.007428236915067027,2009-12-28 03:00:00,1.4396,0.0005906161687832534,1.0,0.4621171572600098,,,,,,
0.07488082831528904,-0.4796438645148072,-0.4571039447531203,-0.2110555655976848,-0.16813072674970692,-0.0541766316540444,-0.006104705613975386,2009-12-28 04:00:00,1.43905,-0.0003821235695152802,1.0,0.4621171572600098,,,,,,
-0.08638119693193368,-0.511567559300823,-0.47671497511122074,-0.2157373246388231,-0.16879865509649253,-0.054865426425172774,-0.00623858431838667,2009-12-28 05:00:00,1.4377,-0.0009385592068135716,1.0,0.4621171572600098,,,,,,
0.07466707895795524,-0.4768492560946519,-0.45597871477961216,-0.20400868495886698,-0.16930065582960074,-0.05552658617172909,-0.006484021880321628,2009-12-28 06:00:00,1.4391,0.0009733037475812,1.0,0.4621171572600098,,,,,,
0.049798170114009936,-0.47974582958263146,-0.45799025764851675,-0.19571045876461443,-0.16981568138698086,-0.0561895566998214,-0.005298764402168837,2009-12-28 07:00:00,1.43895,-0.0001042372440617223,1.0,0.4621171572600098,,,,,,
-0.052679671020066134,-0.49957222572026155,-0.4702673802303995,-0.197911251183086,-0.17042378119899795,-0.0568676105716946,-0.003898640415657323,2009-12-28 08:00:00,1.4381,-0.0005908830397323706,1.0,0.4621171572600098,,,,,,
0.07265067274322981,-0.4721536133148137,-0.4539365612647589,-0.18744602562431217,-0.17090082645702181,-0.05752373801718279,0.00031266827887646543,2009-12-28 09:00:00,1.4392,0.0007646057439894549,1.0,0.4621171572600098,,,,,,
0.04268401842716099,-0.4762785075768278,-0.45668437101193277,-0.1807651143508153,-0.17139684189866347,-0.05818263442682035,-0.0014251205943497105,2009-12-28 10:00:00,1.439,-0.00013897574895549436,1.0,0.4621171572600098,,,,,,
0.09432283496025502,-0.4634541207903352,-0.4491643978085812,-0.16956280953864625,-0.17183149880881834,-0.05883101935818118,-0.0008680706807372156,2009-12-28 11:00:00,1.4395,0.00034740316486270295,1.0,0.4621171572600098,,,,,,
0.21116149637338155,-0.4361534032255686,-0.43285060220347377,-0.1480878101138423,-0.1721366238308303,-0.05945753308178615,-0.0010415221049826233,2009-12-28 12:00:00,1.4406,0.0007638624030320562,1.0,0.4621171572600098,,,,,,
0.2361771491681397,-0.42708581836233395,-0.4275479785905614,-0.1263748779309118,-0.1723992376155215,-0.0600764390167019,0.0014572204368961394,2009-12-28 13:00:00,1.44095,0.0002429248159643293,1.0,0.4621171572600098,,,,,,
0.11850916190049088,-0.4482927326432502,-0.4405822013197163,-0.11817146852504913,-0.17276286275703712,-0.060711457951701873,0.0019430956842318159,2009-12-28 14:00:00,1.44005,-0.0006247830817607826,1.0,0.4621171572600098,,,,,,
0.05976995796562739,-0.4585441490249956,-0.44700707595455835,-0.11620587846336147,-0.17317507535817372,-0.061354025192829495,0.003260608528932646,2009-12-28 15:00:00,1.4396,-0.00031253798459052184,1.0,0.4621171572600098,,,,,,
-0.0008638040696709043,-0.4699717087107999,-0.45415966750088144,-0.1199357569680753,-0.1736411650311367,-0.062005073497659526,0.001735508939603142,2009-12-28 16:00:00,1.4391,-0.00034737902874765186,1.0,0.4621171572600098,,,,,,
0.015965461881753747,-0.4656342739335279,-0.45177305758434116,-0.12124900731905727,-0.17408620868888766,-0.06265225769540746,0.002083334086854377,2009-12-28 17:00:00,1.43925,0.0001042263797909615,1.0,0.4621171572600098,,,,,,
-0.07061511617554952,-0.48308698223849333,-0.4625873705479118,-0.13040825581369456,-0.17461345508554452,-0.06331265333729465,0.0014929262385778574,2009-12-28 18:00:00,1.4385,-0.0005212405643164053,1.0,0.4621171572600098,,,,,,
-0.004513126129802241,-0.4690330137244901,-0.45432995000572923,-0.13180992044951878,-0.17507331625604994,-0.06396158265673559,0.001910021243625909,2009-12-28 19:00:00,1.43905,0.0003822696437578154,1.0,0.4621171572600098,,,,,,
-0.07904913598202025,-0.4840578636972665,-0.46367693061831167,-0.13993156255570277,-0.1756038005578312,-0.06462182440177677,0.002292543294544841,2009-12-28 20:00:00,1.4384,-0.0004517889180045697,1.0,0.4621171572600098,,,,,,
-0.14353959611092348,-0.4978253154080697,-0.4722834863323731,-0.15303651851272615,-0.1761985561737289,-0.06529240858815055,0.002292224808065041,2009-12-28 21:00:00,1.4378,-0.0004172171675846381,1.0,0.4621171572600098,,,,,,
-0.11369240484924652,-0.49219445340840073,-0.46915196740356535,-0.16148262785868292,-0.1767654040374412,-0.0659581440781257,0.0027096521824634123,2009-12-28 22:00:00,1.4380000000000002,0.00013909173122095275,1.0,0.4621171572600098,,,,,,
-0.18272027874108585,-0.5071495171553065,-0.47848943149217293,-0.1753671188534598,-0.17740193578428548,-0.06663516158240007,0.003507130702109146,2009-12-28 23:00:00,1.43735,-0.0004521188801867582,1.0,0.4621171572600098,,,,,,
-0.16850240447837342,-0.5051229134751066,-0.4775553475557357,-0.1860607265422506,-0.17802737975956515,-0.06731016529663818,0.0038911906791985473,2009-12-29 00:00:00,1.4374,3.4785633536926757e-05,1.0,0.4621171572600098,,,,,,
-0.28061795052066757,-0.5297167892369067,-0.49275312873644717,-0.20613275797229583,-0.1787677967120922,-0.06800401990353515,0.0037867647605906163,2009-12-29 01:00:00,1.43635,-0.0007307525336058829,1.0,0.4621171572600098,,,,,,
-0.2502047020394153,-0.5252015100322077,-0.49034262136431267,-0.22078623787242913,-0.17948475711080927,-0.06869393280595341,0.0038227674702874526,2009-12-29 02:00:00,1.4365,0.00010442591860793105,1.0,0.4621171572600098,,,,,,
-0.29624140144939853,-0.5364282048060188,-0.4974664304021714,-0.23805322931413306,-0.18025290240014893,-0.0693922388459309,0.004621353279439272,2009-12-29 03:00:00,1.436,-0.0003481288111748526,1.0,0.4621171572600098,,,,,,
-0.32308927178468105,-0.543992349221724,-0.5023861125946624,-0.2558076578803105,-0.1810546073226305,-0.07009607837914572,0.003645774076910996,2009-12-29 04:00:00,1.43565,-0.00024376229814421227,1.0,0.4621171572600098,,,,,,
-0.1105855290147421,-0.5007261358565027,-0.4765062466937041,-0.2509695480516278,-0.18164908200090596,-0.07076561309463816,0.006380934398548338,2009-12-29 05:00:00,1.4374,0.0012182177243170167,1.0,0.4621171572600098,,,,,,
-0.13298973095867286,-0.5047750725934632,-0.4792410248843189,-0.2488246917364048,-0.18226144990399246,-0.07143788800652001,0.006618983498472036,2009-12-29 06:00:00,1.4372,-0.00013914979497858804,1.0,0.4621171572600098,,,,,,
-0.034686298226711404,-0.4834088944234134,-0.46657633790826814,-0.23742298363202993,-0.1827713073888759,-0.0720929842198022,0.002390066777963134,2009-12-29 07:00:00,1.43805,0.0005912529517516639,1.0,0.4621171572600098,,,,,,
0.381344520129712,-0.39315789986373506,-0.4121264855951917,-0.18723614304124697,-0.18285316643029573,-0.07267688035054694,-0.001109224003639803,2009-12-29 08:00:00,1.44175,0.0025696243044067146,1.0,0.4621171572600098,,,,,,
0.5229566608721496,-0.3564148503725191,-0.38997620841571684,-0.1291919653485241,-0.1827627083350946,-0.07323142897312132,0.00017325317529789887,2009-12-29 09:00:00,1.44325,0.0010398614455208732,1.0,0.4621171572600098,,,,,,
0.4421953153565732,-0.3657531584331333,-0.39570324785809274,-0.085538914089221,-0.18271902123388667,-0.07379271680512674,-0.00017339737519808727,2009-12-29 10:00:00,1.44285,-0.0002771906743087027,1.0,0.4621171572600098,,,,,,
0.3060099433600227,-0.3883670501988354,-0.4094910788497648,-0.059845508574762035,-0.18278467557960146,-0.07437116150522792,-0.0017323821115924072,2009-12-29 11:00:00,1.4419,-0.0006586359541330132,1.0,0.4621171572600098,,,,,,
0.5656448561847374,-0.3286543005840649,-0.3734122950731123,-0.011831630257287375,-0.18256936180868621,-0.07490225079304318,-0.0008999654466895495,2009-12-29 12:00:00,1.44435,0.001697705041801445,1.0,0.4621171572600098,,,,,,
0.6232469922528915,-0.3090460052780321,-0.36155424818590787,0.03647398310054836,-0.18226449015643095,-0.0754173629061573,-0.0007275625245155852,2009-12-29 13:00:00,1.44515,0.0005537290330098199,1.0,0.4621171572600098,,,,,,
0.42369269558998,-0.3439333653997355,-0.3826990576171349,0.06033456717347194,-0.18212851244030984,-0.07595919924670858,-0.001630331457079776,2009-12-29 14:00:00,1.4437,-0.001003859751643632,1.0,0.4621171572600098,,,,,,
0.27765087090878415,-0.3702435707683054,-0.3986970523150189,0.06781496944366203,-0.18211987204743585,-0.07652107352736331,0.0005551507723855205,2009-12-29 15:00:00,1.4426,-0.0007622215661965415,1.0,0.4621171572600098,,,,,,
0.04472194511467266,-0.4170356882760659,-0.4271487570594335,0.052473162939751274,-0.18233479844787515,-0.07711907040182442,0.0031992237878975807,2009-12-29 16:00:00,1.44065,-0.001352640455954901,1.0,0.4621171572600098,,,,,,
-0.5316302561265788,-0.5398894164566449,-0.5017723563485291,-0.016120217153483253,-0.18313207248474692,-0.07781286639325609,0.0032710472149038152,2009-12-29 17:00:00,1.43555,-0.003546349589772457,1.0,0.4621171572600098,,,,,,
-0.6141455521083448,-0.5643779870911132,-0.5169554863172897,-0.08424411185985907,-0.18404280043216284,-0.07852547746164953,0.0003132995691650089,2009-12-29 18:00:00,1.4345,-0.0007316946024253923,1.0,0.4621171572600098,,,,,,
-0.39349073150447533,-0.5246784202273751,-0.4932677181520645,-0.12288629332854588,-0.18476249875227732,-0.07920660816236795,0.001114206243403553,2009-12-29 19:00:00,1.4361,0.0011147496451534566,1.0,0.4621171572600098,,,,,,
-0.47258439674670005,-0.5455843592385708,-0.5062549209459317,-0.16447981876274628,-0.18557912466107224,-0.07990372823908312,0.0013232581935742884,2009-12-29 20:00:00,1.4352,-0.0006268937620413362,1.0,0.4621171572600098,,,,,,
-0.480314894926121,-0.5519098670632073,-0.510434601286063,-0.20187732211033485,-0.18642311228778008,-0.08060542850553223,0.0008008775259628333,2009-12-29 21:00:00,1.4349,-0.00020905195017073552,1.0,0.4621171572600098,,,,,,
