,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret
0,-1.0272090447319133,0.19550178791431408,1.0150458914860856,-1.1528279694360852,1.1912016244428707,2.4701133485099147,0.0,0.0,1,0.0011306985837425344,2002-10-18 04:00:00,0.97185,0.0
1,-0.9195126033194726,0.21767192966780236,1.0284989556242872,-1.1326254427452689,1.1882937294762748,2.468936245493532,0.0,0.0,1,0.0011306985837425344,2002-10-18 05:00:00,0.9723,0.0004629272515355026
2,-0.9045307899396384,0.2187182397651661,1.0283534090117514,-1.114025727288608,1.1854070313589267,2.4677606682396926,0.0,0.0,1,0.0005659164138171967,2002-10-18 06:00:00,0.9723,0.0
3,-1.0246121367102454,0.18699679429906432,1.0070599621543432,-1.110138359130762,1.1823689323162356,2.4665498099263137,1.0,0.0,0,0.0005659164138171967,2002-10-18 07:00:00,0.9716,-0.0007202016875939889
4,-1.0016808919292777,0.1881228871132445,1.0069264620657505,-1.1050361102739434,1.1793531904806305,2.4653405558371593,1.0,0.0,0,0.0035945401751487204,2002-10-18 08:00:00,0.9716,0.0
5,-0.9123936361245731,0.20561809656535776,1.0173648919788905,-1.09226141727364,1.1764458163748028,2.464151295902614,1.0,0.0,0,0.0035945401751487204,2002-10-18 09:00:00,0.97195,0.00036016568010438857
6,-0.8956986481680751,0.20667503436286283,1.0172225921896934,-1.0798575456276998,1.1735596612539796,2.462963587390088,1.0,0.0,0,0.002259539810005576,2002-10-18 10:00:00,0.97195,0.0
7,-0.7637353435325623,0.23580068228427906,1.0352031060470543,-1.0563316808694256,1.1708423040946563,2.4618089481132213,1.0,0.0,0,0.002259539810005576,2002-10-18 11:00:00,0.97255,0.0006171252445792974
8,-0.754911761394483,0.23674547202630256,1.035040553090737,-1.0351206927233183,1.1681444766368465,2.460655766463521,1.0,0.0,0,0.0014898155898340534,2002-10-18 12:00:00,0.97255,0.0
9,-0.7456605333592529,0.23768303984549363,1.0348783127572916,-1.0158545533948662,1.165466020638527,2.4595040410952453,0.5,0.5,0,0.0014898155898340534,2002-10-18 13:00:00,0.97255,0.0
10,-0.7361265651886549,0.238608291507658,1.0347126669257027,-0.9982262394241549,1.1628067627409302,2.4583537647386993,0.5,0.5,0,0.0019019719409848947,2002-10-18 14:00:00,0.97255,0.0
11,-0.8806464576403099,0.20209024532541073,1.0103861690465257,-0.9972414092986573,1.1599695697395394,2.457162936200839,0.5,0.5,0,0.0019019719409848947,2002-10-18 15:00:00,0.97175,-0.0008229183203685916
12,-0.861522118235889,0.20311009355064932,1.0102345503963883,-0.9947273331499346,1.157152992417494,2.4559736508051637,0.5,0.5,0,0.0019529248677869638,2002-10-18 16:00:00,0.97175,0.0
13,-0.8048610255629922,0.2134819334962341,1.0161235703005276,-0.9871401085687482,1.1544061062671116,2.454796404290057,0.5,0.5,0,0.0019529248677869638,2002-10-18 17:00:00,0.97195,0.00020579307578929423
14,-0.7900001628247633,0.21445938706854092,1.0159691872194687,-0.9791954659793093,1.1516790704475588,2.45362067363347,0.0,1.0,0,0.0023638243278202315,2002-10-18 18:00:00,0.97195,0.0
15,-0.7949632554436132,0.21075015088320453,1.012795438895234,-0.9728766932000608,1.14894710486603,2.4524412106550844,0.0,1.0,0,0.0023638243278202315,2002-10-18 19:00:00,0.97185,-0.00010289124404590232
16,-0.7799022339081055,0.21174544427696887,1.0126572417893653,-0.9659954435901921,1.146234938878422,2.451263291959753,0.0,1.0,0,0.0011820636093079224,2002-10-18 20:00:00,0.97185,0.0
17,-0.6786656946905869,0.23379041393827163,1.0261070836102681,-0.9500778035627581,1.1436531803337437,2.4501105148075224,0.0,1.0,0,0.0011820636093079224,2002-10-18 21:00:00,0.9723,0.0004629272515355026
18,-0.6699643083809185,0.23471428295423252,1.0259659714468274,-0.9353134756064888,1.1410899328851065,2.4489592250113885,0.0,1.0,0,0.0011820636093079224,2002-10-18 22:00:00,0.9723,0.0
19,-0.6611330116544146,0.2356299282617655,1.0258241017934928,-0.9215257603015233,1.1385450377992934,2.44780941775248,0.0,0.0,1,0.0011820636093079224,2002-10-18 23:00:00,0.9723,0.0
20,-0.6522430562694731,0.2365622138743368,1.0257024879691132,-0.9085614345057524,1.1360184053159477,2.4466611122016753,0.0,0.0,1,0.0009765876749536165,2002-10-21 00:00:00,0.9723,0.0
21,-0.6433078795125938,0.23748530107623808,1.0255791028281385,-0.8962994606239482,1.1335098745012726,2.4455143018549363,0.0,0.0,1,0.0009765876749536165,2002-10-21 01:00:00,0.9723,0.0
